DATE,TIME,FREQ,R,G,B
2016-09-27,03:50,1,0,1,0
2016-09-27,04:00,2,0,1,0
2016-09-27,04:30,1,1,0,0
2016-09-27,05:10,1,1,0,0
2016-09-27,05:30,1,0,1,0
2016-09-27,05:40,1,0,1,0
2016-09-27,05:50,1,0,1,0
2016-09-27,06:30,1,0,1,0
2016-09-27,10:40,1,1,0,0
2016-09-27,12:50,2,0.5,0.5,0
2016-09-27,13:10,2,0,1,0
2016-09-27,13:40,1,0,1,0
2016-09-27,14:40,1,0,1,0
2016-09-27,14:50,2,0,1,0
2016-09-27,15:40,1,0,1,0
2016-09-27,16:50,1,0,1,0
2016-09-27,17:40,1,1,0,0
2016-09-27,19:30,1,0,1,0
2016-09-27,19:50,1,0,1,0
2016-09-27,20:00,1,0,1,0
2016-09-27,20:10,1,0,1,0
2016-09-27,21:00,1,0,1,0
2016-09-27,22:10,1,0,1,0
2016-09-28,01:00,1,0,1,0
2016-09-28,02:10,1,0,1,0
2016-09-28,12:40,1,1,0,0
2016-09-28,16:20,1,0,1,0
2016-09-28,17:20,1,0,1,0
2016-09-28,17:40,1,0,1,0
2016-09-28,22:50,1,0,1,0
2016-09-28,23:50,1,0,1,0
2016-09-29,00:00,1,0,1,0
2016-09-29,02:50,1,0,1,0
2016-09-29,03:20,1,0,1,0
2016-09-29,03:40,1,0,1,0
2016-09-29,18:00,1,0,0,1
2016-09-29,19:10,1,0,1,0
2016-09-29,21:30,1,0,1,0
2016-09-29,22:10,1,0,1,0
2016-09-30,02:10,1,1,0,0
2016-09-30,07:20,1,1,0,0
2016-09-30,09:10,2,1,0,0
2016-09-30,09:30,1,1,0,0
2016-09-30,12:50,1,1,0,0
2016-09-30,14:20,1,0,1,0
2016-09-30,18:20,1,0,1,0
2016-09-30,18:30,1,1,0,0
2016-09-30,20:00,1,0,1,0
2016-09-30,20:10,1,0,1,0
2016-09-30,23:00,1,0,1,0
2016-10-01,00:50,1,0,1,0
2016-10-01,17:00,1,0,1,0
2016-10-01,20:10,1,1,0,0
2016-10-01,20:40,1,1,0,0
2016-10-01,21:20,2,1,0,0
2016-10-02,11:20,1,1,0,0
2016-10-02,11:30,1,1,0,0
2016-10-02,21:40,1,0,1,0
2016-10-02,21:50,1,0,1,0
2016-10-02,23:40,1,1,0,0
2016-10-03,14:10,1,0,1,0
2016-10-03,21:40,1,0,1,0
2016-10-03,22:00,1,0,1,0
2016-10-04,02:20,1,0,1,0
2016-10-04,03:30,1,0,1,0
2016-10-04,19:30,1,0,1,0
2016-10-04,19:40,2,0,1,0
2016-10-04,22:30,1,0,1,0
2016-10-04,23:40,1,0,1,0
2016-10-04,23:50,1,1,0,0
2016-10-05,00:10,2,1,0,0
2016-10-05,01:00,3,0.666666666666667,0.333333333333333,0
2016-10-05,01:30,2,0.5,0.5,0
2016-10-05,01:40,1,0,1,0
2016-10-05,01:50,3,0,1,0
2016-10-05,02:00,2,0,1,0
2016-10-05,02:10,5,0,1,0
2016-10-05,02:20,2,0,1,0
2016-10-05,02:30,1,1,0,0
2016-10-05,13:20,1,1,0,0
2016-10-05,18:40,1,0,1,0
2016-10-05,18:50,1,0,1,0
2016-10-05,21:10,2,0,1,0
2016-10-05,21:20,1,0,1,0
2016-10-05,22:00,1,0,1,0
2016-10-05,22:50,2,0,1,0
2016-10-05,23:10,1,0,1,0
2016-10-06,01:10,1,0,1,0
2016-10-06,01:30,1,0,1,0
2016-10-06,01:50,1,0,1,0
2016-10-06,04:00,2,0,1,0
2016-10-06,04:20,1,0,1,0
2016-10-06,20:40,2,0,1,0
2016-10-06,21:50,2,0,1,0
2016-10-06,22:50,1,0,1,0
2016-10-07,03:00,1,0,1,0
2016-10-08,04:10,1,0,1,0
2016-10-08,14:40,1,1,0,0
2016-10-08,19:40,1,1,0,0
2016-10-09,00:30,1,1,0,0
2016-10-09,13:00,1,1,0,0
2016-10-09,13:10,1,0,1,0
2016-10-09,14:10,1,1,0,0
2016-10-09,16:00,1,0,1,0
2016-10-09,17:10,1,0,1,0
2016-10-09,22:20,1,0,1,0
2016-10-09,23:20,1,0,0,1
2016-10-10,00:20,1,0,1,0
2016-10-10,01:10,2,0,0,1
2016-10-10,01:20,6,0,0.5,0.5
2016-10-10,01:30,4,0,0,1
2016-10-10,01:40,4,0,0.25,0.75
2016-10-10,01:50,3,0,0.333333333333333,0.666666666666667
2016-10-10,02:00,4,0,0,1
2016-10-10,02:10,4,0,0,1
2016-10-10,02:20,4,0,0,1
2016-10-10,02:30,2,0,0.5,0.5
2016-10-10,03:30,1,0,1,0
2016-10-10,17:00,1,1,0,0
2016-10-10,17:20,1,1,0,0
2016-10-10,19:10,1,0,1,0
2016-10-10,19:20,1,0,1,0
2016-10-10,19:30,1,1,0,0
2016-10-10,22:30,1,0,1,0
2016-10-11,01:30,1,0,1,0
2016-10-11,12:10,1,0,1,0
2016-10-11,13:00,1,1,0,0
2016-10-11,14:00,1,0,1,0
2016-10-11,14:10,1,0,0,1
2016-10-11,14:40,1,0,1,0
2016-10-11,15:20,1,0,1,0
2016-10-11,16:10,1,0,1,0
2016-10-11,16:50,1,1,0,0
2016-10-11,17:10,1,1,0,0
2016-10-11,17:40,1,0,1,0
2016-10-11,18:20,1,0,1,0
2016-10-11,18:40,1,0,1,0
2016-10-11,20:50,1,0,1,0
2016-10-11,21:30,1,0,1,0
2016-10-11,23:00,1,1,0,0
2016-10-12,00:50,1,0,1,0
2016-10-12,04:00,1,0,1,0
2016-10-12,12:50,1,1,0,0
2016-10-12,13:40,1,0,1,0
2016-10-12,14:00,1,0,1,0
2016-10-12,19:20,1,0,1,0
2016-10-12,22:50,1,0,1,0
2016-10-13,13:00,1,1,0,0
2016-10-13,13:30,1,0,0,1
2016-10-13,13:50,1,0,1,0
2016-10-13,15:20,2,0,1,0
2016-10-13,20:00,1,0,1,0
2016-10-13,22:10,1,0,1,0
2016-10-13,22:50,1,0,1,0
2016-10-13,23:20,1,0,1,0
2016-10-13,23:50,1,0,1,0
2016-10-14,01:10,1,0,1,0
2016-10-14,15:20,1,0,1,0
2016-10-14,19:20,1,0,1,0
2016-10-14,20:20,1,0,0,1
2016-10-15,01:10,1,0,1,0
2016-10-15,03:00,1,0,1,0
2016-10-15,10:50,1,1,0,0
2016-10-15,11:40,1,1,0,0
2016-10-15,12:10,1,0,1,0
2016-10-15,12:20,1,1,0,0
2016-10-15,15:30,1,0,1,0
2016-10-15,15:50,2,0,1,0
2016-10-15,18:10,1,0,1,0
2016-10-15,18:20,1,1,0,0
2016-10-15,22:40,1,1,0,0
2016-10-15,23:10,1,0,1,0
2016-10-16,00:00,2,0.5,0.5,0
2016-10-16,11:10,1,1,0,0
2016-10-16,11:30,1,1,0,0
2016-10-16,12:30,1,1,0,0
2016-10-16,13:10,2,0,1,0
2016-10-16,16:00,2,0,1,0
2016-10-16,17:00,1,1,0,0
2016-10-16,19:20,1,0,1,0
2016-10-16,20:10,1,0,1,0
2016-10-16,20:40,1,1,0,0
2016-10-16,20:50,1,1,0,0
2016-10-16,21:00,1,1,0,0
2016-10-16,22:10,1,1,0,0
2016-10-16,22:20,1,1,0,0
2016-10-16,22:30,1,1,0,0
2016-10-17,12:10,1,1,0,0
2016-10-17,12:30,2,1,0,0
2016-10-17,14:50,1,0,1,0
2016-10-17,15:10,1,0,0,1
2016-10-17,15:20,2,0.5,0.5,0
2016-10-17,16:10,1,1,0,0
2016-10-17,17:50,1,0,0,1
2016-10-17,19:10,1,0,1,0
2016-10-17,19:20,1,0,1,0
2016-10-17,19:30,1,1,0,0
2016-10-17,21:00,1,0,0,1
2016-10-17,21:30,1,0,1,0
2016-10-17,21:40,1,0,1,0
2016-10-17,22:00,1,0,1,0
2016-10-17,22:20,1,0,1,0
2016-10-17,22:40,1,0,1,0
2016-10-17,22:50,1,0,1,0
2016-10-18,01:40,2,0,1,0
2016-10-18,02:00,1,0,1,0
2016-10-18,15:30,3,0,1,0
2016-10-18,16:10,1,0,1,0
2016-10-18,18:00,1,0,1,0
2016-10-18,18:40,1,0,1,0
2016-10-18,19:50,1,0,1,0
2016-10-18,21:40,1,0,1,0
2016-10-19,00:30,2,0,1,0
2016-10-19,00:50,1,0,1,0
2016-10-19,01:00,1,0,1,0
2016-10-19,01:20,1,0,1,0
2016-10-19,15:30,1,0,1,0
2016-10-19,16:50,1,0,1,0
2016-10-19,17:00,1,0,1,0
2016-10-19,18:00,2,0,1,0
2016-10-19,18:10,1,0,1,0
2016-10-19,19:00,1,0,1,0
2016-10-19,19:30,1,0,1,0
2016-10-19,19:50,1,0,1,0
2016-10-19,21:20,3,0,1,0
2016-10-19,22:10,2,0,1,0
2016-10-19,22:50,1,0,1,0
2016-10-20,00:40,1,0,1,0
2016-10-20,00:50,2,0,0.5,0.5
2016-10-20,01:00,2,0,0,1
2016-10-20,01:10,6,0,0.333333333333333,0.666666666666667
2016-10-20,01:20,8,0,0.25,0.75
2016-10-20,01:30,6,0,0.5,0.5
2016-10-20,01:40,7,0,0.428571428571429,0.571428571428571
2016-10-20,01:50,10,0,0.3,0.7
2016-10-20,02:00,3,0,0,1
2016-10-20,02:10,4,0,0.75,0.25
2016-10-20,02:20,8,0,0.375,0.625
2016-10-20,02:30,6,0,0.5,0.5
2016-10-20,02:40,2,0,0.5,0.5
2016-10-20,02:50,2,0.5,0.5,0
2016-10-20,04:00,1,0,1,0
2016-10-20,04:10,2,0,1,0
2016-10-20,04:20,1,0,1,0
2016-10-20,07:10,1,0,1,0
2016-10-20,13:20,1,0,1,0
2016-10-20,14:50,1,1,0,0
2016-10-20,15:50,1,0,1,0
2016-10-20,17:30,1,0,1,0
2016-10-20,18:20,1,0,1,0
2016-10-20,19:20,1,0,1,0
2016-10-20,19:50,2,0,1,0
2016-10-20,20:00,1,0,1,0
2016-10-20,20:20,1,0,1,0
2016-10-20,20:30,1,0,1,0
2016-10-20,20:50,1,0,0,1
2016-10-20,21:50,1,0,1,0
2016-10-20,22:00,1,0,1,0
2016-10-21,15:20,1,0,1,0
2016-10-21,17:30,1,1,0,0
2016-10-21,17:40,1,0,1,0
2016-10-21,18:50,2,0,1,0
2016-10-21,21:00,1,0,1,0
2016-10-21,22:10,2,0,1,0
2016-10-21,22:30,2,0,1,0
2016-10-21,22:40,1,0,1,0
2016-10-21,22:50,1,0,1,0
2016-10-22,00:50,1,0,1,0
2016-10-22,02:40,1,0,1,0
2016-10-22,03:20,1,1,0,0
2016-10-22,03:30,1,1,0,0
2016-10-22,14:00,1,0,1,0
2016-10-22,14:20,1,0,1,0
2016-10-22,17:40,1,0,1,0
2016-10-22,17:50,1,0,1,0
2016-10-22,18:10,1,0,1,0
2016-10-22,18:40,1,0,1,0
2016-10-22,19:50,1,0,1,0
2016-10-22,21:00,1,0,1,0
2016-10-22,21:30,1,0,1,0
2016-10-22,23:00,1,0,1,0
2016-10-23,02:00,1,0,1,0
2016-10-23,02:20,2,0,1,0
2016-10-23,03:00,1,0,1,0
2016-10-23,12:50,1,1,0,0
2016-10-23,14:00,1,1,0,0
2016-10-23,16:20,1,0,1,0
2016-10-23,16:30,2,0,1,0
2016-10-23,17:50,1,0,1,0
2016-10-23,19:00,1,0,1,0
2016-10-23,23:40,1,1,0,0
2016-10-24,00:00,2,0,1,0
2016-10-24,02:20,1,0,1,0
2016-10-24,12:00,1,1,0,0
2016-10-24,12:40,1,1,0,0
2016-10-24,13:00,1,0,1,0
2016-10-24,14:10,1,0,1,0
2016-10-24,14:40,1,0,1,0
2016-10-24,15:50,1,0,1,0
2016-10-24,16:00,1,0,1,0
2016-10-24,16:30,2,0,1,0
2016-10-24,18:30,1,0,1,0
2016-10-24,19:00,1,0,1,0
2016-10-24,20:30,1,0,1,0
2016-10-24,21:10,1,0,1,0
2016-10-24,21:50,2,0,1,0
2016-10-25,00:30,1,0,1,0
2016-10-25,01:20,1,0,1,0
2016-10-25,01:40,1,0,1,0
2016-10-25,14:30,3,0,1,0
2016-10-25,14:40,1,0,1,0
2016-10-25,15:20,3,0,1,0
2016-10-25,16:10,1,0,1,0
2016-10-25,16:20,1,0,1,0
2016-10-25,18:20,1,0,1,0
2016-10-25,20:40,1,0,1,0
2016-10-25,21:00,1,0,1,0
2016-10-25,21:30,1,0,1,0
2016-10-25,21:50,1,0,1,0
2016-10-25,22:00,1,0,1,0
2016-10-25,22:20,1,0,1,0
2016-10-25,23:30,1,0,1,0
2016-10-26,11:00,1,1,0,0
2016-10-26,18:40,1,0,1,0
2016-10-27,01:50,2,0,1,0
2016-10-27,12:10,1,0,1,0
2016-10-27,13:00,1,1,0,0
2016-10-27,14:00,1,0,1,0
2016-10-27,14:10,2,0,1,0
2016-10-27,14:30,1,0,1,0
2016-10-27,14:40,2,0,1,0
2016-10-27,17:40,1,0,1,0
2016-10-27,19:20,1,0,1,0
2016-10-27,20:20,1,0,1,0
2016-10-27,21:00,2,0,1,0
2016-10-27,22:00,1,0,1,0
2016-10-27,22:20,1,1,0,0
2016-10-28,00:10,1,0,1,0
2016-10-28,01:40,1,0,1,0
2016-10-28,15:30,1,0,1,0
2016-10-28,15:50,1,0,1,0
2016-10-28,17:00,1,1,0,0
2016-10-28,17:20,1,0,1,0
2016-10-28,19:20,1,0,1,0
2016-10-29,01:20,1,1,0,0
2016-10-29,04:00,1,0,1,0
2016-10-29,04:10,1,0,1,0
2016-10-29,13:00,1,1,0,0
2016-10-29,16:50,1,0,1,0
2016-10-29,17:00,1,0,1,0
2016-10-29,19:50,1,0,1,0
2016-10-29,20:00,1,0,1,0
2016-10-30,01:20,1,0,1,0
2016-10-30,01:30,1,0,1,0
2016-10-30,13:50,1,1,0,0
2016-10-30,14:00,1,1,0,0
2016-10-30,14:20,1,1,0,0
2016-10-30,17:50,1,0,1,0
2016-10-30,19:00,1,0,1,0
2016-10-30,23:10,1,0,1,0
2016-10-31,02:50,1,0,1,0
2016-10-31,03:50,1,0,1,0
2016-10-31,16:00,1,0,1,0
2016-10-31,16:30,1,0,1,0
2016-10-31,18:20,1,0,0,1
2016-10-31,19:00,2,0,1,0
2016-10-31,20:40,1,0,1,0
2016-11-01,10:30,1,1,0,0
2016-11-01,11:50,1,1,0,0
2016-11-01,12:00,1,1,0,0
2016-11-01,13:30,1,0,1,0
2016-11-01,14:10,1,0,1,0
2016-11-01,17:20,1,0,1,0
2016-11-01,18:40,1,0,1,0
2016-11-01,21:10,2,0,1,0
2016-11-01,21:20,2,0,1,0
2016-11-01,21:40,1,0,1,0
2016-11-01,21:50,1,0,1,0
2016-11-02,00:30,1,0,0,1
2016-11-02,03:40,1,0,1,0
2016-11-02,10:30,1,1,0,0
2016-11-02,11:00,1,1,0,0
2016-11-02,12:40,1,1,0,0
2016-11-02,14:30,1,0,1,0
2016-11-02,17:10,1,0,1,0
2016-11-02,18:50,2,0,1,0
2016-11-02,19:00,1,0,1,0
2016-11-02,21:30,1,0,1,0
2016-11-02,23:30,1,0,1,0
2016-11-03,03:50,1,0,1,0
2016-11-03,12:20,1,1,0,0
2016-11-03,12:30,1,1,0,0
2016-11-03,15:10,1,0,1,0
2016-11-03,19:20,1,0,1,0
2016-11-03,20:50,2,0,1,0
2016-11-03,21:20,1,0,1,0
2016-11-04,02:30,1,0,1,0
2016-11-04,15:30,1,0,1,0
2016-11-04,16:10,1,0,1,0
2016-11-04,16:20,1,0,1,0
2016-11-04,18:40,1,0,1,0
2016-11-04,18:50,1,0,1,0
2016-11-04,19:00,1,0,1,0
2016-11-04,20:30,1,0,1,0
2016-11-04,23:10,1,0,1,0
2016-11-04,23:30,1,0,1,0
2016-11-04,23:50,2,0,1,0
2016-11-05,02:50,1,0,1,0
2016-11-05,13:30,1,1,0,0
2016-11-05,16:40,1,0,1,0
2016-11-05,20:00,1,0,1,0
2016-11-05,20:10,1,0,1,0
2016-11-05,21:20,1,0,1,0
2016-11-05,21:30,2,0,1,0
2016-11-05,21:40,1,0,1,0
2016-11-06,00:10,1,0,1,0
2016-11-06,00:20,1,0,1,0
2016-11-06,02:00,1,0,1,0
2016-11-06,06:00,1,0,1,0
2016-11-06,17:00,1,0,1,0
2016-11-06,19:20,1,0,1,0
2016-11-06,23:00,1,0,1,0
2016-11-06,23:40,1,0,1,0
2016-11-07,00:00,1,0,1,0
2016-11-07,01:50,1,0,1,0
2016-11-07,04:10,1,0,1,0
2016-11-07,06:30,1,0,1,0
2016-11-07,17:10,1,0,1,0
2016-11-07,19:30,2,0,1,0
2016-11-07,21:00,1,0,1,0
2016-11-07,21:30,3,0,1,0
2016-11-07,22:20,1,0,1,0
2016-11-08,00:00,1,0,1,0
2016-11-08,00:10,2,0,1,0
2016-11-08,03:40,1,0,1,0
2016-11-08,06:40,1,0,1,0
2016-11-08,11:40,1,1,0,0
2016-11-08,16:30,1,0,0,1
2016-11-08,18:00,1,0,0,1
2016-11-08,18:20,1,0,1,0
2016-11-08,21:10,1,1,0,0
2016-11-08,21:20,1,1,0,0
2016-11-08,21:30,1,1,0,0
2016-11-08,23:00,1,0,1,0
2016-11-09,02:40,1,0,1,0
2016-11-09,11:30,1,1,0,0
2016-11-10,19:30,1,0,1,0
2016-11-11,02:10,2,1,0,0
2016-11-11,11:10,1,1,0,0
2016-11-11,13:30,1,1,0,0
2016-11-11,15:20,1,0,1,0
2016-11-12,15:00,1,1,0,0
2016-11-13,14:10,1,1,0,0
2016-11-13,14:40,2,1,0,0
2016-11-13,15:20,2,1,0,0
2016-11-13,16:00,1,1,0,0
2016-11-13,16:30,1,1,0,0
2016-11-13,18:40,1,0,1,0
2016-11-15,13:30,1,1,0,0
2016-11-15,13:40,1,1,0,0
2016-11-16,02:50,1,1,0,0
2016-11-16,11:20,1,1,0,0
2016-11-16,12:10,2,1,0,0
2016-11-16,12:20,1,1,0,0
2016-11-17,12:40,1,1,0,0
2016-11-18,02:00,1,1,0,0
2016-11-18,02:10,1,1,0,0
2016-11-18,22:30,1,1,0,0
2016-11-19,13:30,2,1,0,0
2016-11-19,13:40,1,1,0,0
2016-11-19,13:50,1,1,0,0
2016-11-20,11:20,1,1,0,0
2016-11-20,11:40,1,1,0,0
2016-11-20,13:20,1,1,0,0
2016-11-20,13:30,1,1,0,0
2016-11-20,14:00,1,1,0,0
2016-11-22,02:10,1,1,0,0
2016-11-22,02:20,1,1,0,0
2016-11-22,11:10,1,1,0,0
2016-11-22,11:30,2,1,0,0
2016-11-22,11:40,1,1,0,0
2016-11-22,13:30,2,0,1,0
2016-11-22,15:40,1,0,0,1
2016-11-22,17:10,1,0,0,1
2016-11-23,00:20,1,1,0,0
2016-11-24,02:10,1,0,1,0
2016-11-24,03:30,1,1,0,0
2016-11-24,15:10,1,1,0,0
2016-11-26,13:00,1,1,0,0
2016-11-27,00:30,1,1,0,0
2016-11-27,03:50,1,1,0,0
2016-11-27,12:10,1,1,0,0
2016-11-27,12:50,1,1,0,0
2016-11-27,13:00,2,1,0,0
2016-11-27,13:10,1,1,0,0
2016-11-27,13:20,2,1,0,0
2016-11-27,20:30,2,1,0,0
2016-11-27,20:40,1,1,0,0
2016-11-28,00:30,1,1,0,0
2016-11-28,14:00,1,1,0,0
2016-11-28,21:00,1,0,0,1
2016-11-29,03:00,1,1,0,0
2016-11-29,11:10,1,1,0,0
2016-11-29,11:30,1,1,0,0
2016-11-29,11:50,1,1,0,0
2016-11-29,20:00,1,0,0,1
2016-11-29,20:50,1,0,1,0
2016-11-29,23:30,1,0,1,0
2016-11-30,03:40,1,1,0,0
2016-11-30,03:50,1,1,0,0
2016-11-30,11:20,1,1,0,0
2016-11-30,11:30,1,1,0,0
2016-11-30,11:40,1,1,0,0
2016-11-30,11:50,2,1,0,0
2016-11-30,15:20,1,0,1,0
2016-11-30,16:20,1,0,1,0
2016-11-30,20:00,1,0,1,0
2016-12-01,03:40,1,1,0,0
2016-12-01,14:30,2,0.5,0.5,0
2016-12-01,22:50,1,0,1,0
2016-12-02,02:40,1,0,1,0
2016-12-03,00:40,1,1,0,0
2016-12-03,01:40,1,1,0,0
2016-12-03,03:00,1,1,0,0
2016-12-03,19:00,1,0,1,0
2016-12-03,19:10,1,0,1,0
2016-12-04,05:10,1,1,0,0
2016-12-04,11:40,2,1,0,0
2016-12-04,11:50,1,1,0,0
2016-12-04,12:00,1,1,0,0
2016-12-04,12:20,2,1,0,0
2016-12-04,18:50,1,1,0,0
2016-12-04,21:40,1,1,0,0
2016-12-04,22:20,1,1,0,0
2016-12-04,22:30,1,1,0,0
2016-12-05,13:50,1,0,1,0
2016-12-05,16:00,1,0,0,1
2016-12-05,23:00,1,0,1,0
2016-12-06,13:50,1,1,0,0
2016-12-06,16:40,1,0,1,0
2016-12-06,19:00,1,0,0,1
2016-12-06,19:10,1,0,0,1
2016-12-06,21:10,1,0,1,0
2016-12-07,03:30,1,0,1,0
2016-12-07,12:10,1,1,0,0
2016-12-07,18:30,1,0,1,0
2016-12-07,19:30,1,0,1,0
2016-12-08,00:40,1,1,0,0
2016-12-08,01:50,1,1,0,0
2016-12-08,21:10,1,0,1,0
2016-12-08,22:50,1,0,1,0
2016-12-08,23:10,1,0,1,0
2016-12-09,03:00,1,0,1,0
2016-12-09,19:40,1,0,1,0
2016-12-09,22:10,1,0,1,0
2016-12-10,03:30,1,0,1,0
2016-12-10,11:10,1,1,0,0
2016-12-10,11:20,1,1,0,0
2016-12-10,12:30,1,1,0,0
2016-12-10,14:10,2,0,1,0
2016-12-10,19:00,1,0,1,0
2016-12-11,12:50,1,1,0,0
2016-12-11,13:10,1,1,0,0
2016-12-11,13:50,1,1,0,0
2016-12-11,15:20,1,1,0,0
2016-12-12,00:30,1,1,0,0
2016-12-12,01:00,1,1,0,0
2016-12-12,13:10,1,1,0,0
2016-12-12,13:20,2,1,0,0
2016-12-12,22:20,1,0,1,0
2016-12-12,23:40,1,1,0,0
2016-12-13,00:30,1,1,0,0
2016-12-13,04:20,1,1,0,0
2016-12-13,04:30,1,1,0,0
2016-12-13,04:40,1,1,0,0
2016-12-13,11:40,1,1,0,0
2016-12-13,11:50,1,1,0,0
2016-12-13,12:40,1,1,0,0
2016-12-13,21:30,1,0,1,0
2016-12-14,03:40,1,0,1,0
2016-12-14,18:00,1,0,0,1
2016-12-15,13:00,2,1,0,0
2016-12-15,13:20,1,1,0,0
2016-12-15,14:20,1,0,1,0
2016-12-15,22:20,1,0,1,0
2016-12-16,01:30,1,0,1,0
2016-12-16,11:00,1,1,0,0
2016-12-16,16:00,1,0,0,1
2016-12-16,16:50,1,0,1,0
2016-12-17,03:50,1,0,1,0
2016-12-17,13:00,1,1,0,0
2016-12-17,13:20,1,1,0,0
2016-12-17,13:50,1,0,1,0
2016-12-18,00:10,1,0,1,0
2016-12-18,00:50,1,1,0,0
2016-12-18,21:50,1,1,0,0
2016-12-19,23:20,1,1,0,0
2016-12-19,23:50,1,1,0,0
2016-12-20,13:00,2,1,0,0
2016-12-20,20:20,1,1,0,0
2016-12-21,13:10,1,1,0,0
2016-12-21,13:20,2,1,0,0
2016-12-22,03:30,1,1,0,0
2016-12-22,13:30,1,0,1,0
2016-12-22,16:40,1,1,0,0
2016-12-22,16:50,1,1,0,0
2016-12-22,22:20,1,1,0,0
2016-12-23,01:50,1,1,0,0
2016-12-23,11:50,2,1,0,0
2016-12-23,20:10,1,0,1,0
2016-12-23,21:10,1,1,0,0
2016-12-23,21:20,1,1,0,0
2016-12-24,00:10,1,1,0,0
2016-12-24,20:50,1,1,0,0
2016-12-24,21:30,1,1,0,0
2016-12-24,21:40,1,0,1,0
2016-12-25,00:20,1,1,0,0
2016-12-25,12:40,1,0,1,0
2016-12-25,17:40,1,1,0,0
2016-12-26,21:30,1,1,0,0
2016-12-26,21:40,1,1,0,0
2016-12-26,23:30,1,0,1,0
2016-12-27,02:50,1,1,0,0
2016-12-27,03:00,1,1,0,0
2016-12-27,21:50,1,1,0,0
2016-12-28,03:10,1,1,0,0
2016-12-28,14:00,1,1,0,0
2016-12-28,14:10,1,1,0,0
2016-12-28,14:20,1,1,0,0
2016-12-28,22:00,1,0,1,0
2016-12-29,14:50,1,0,1,0
2016-12-30,19:40,2,0.5,0.5,0
2016-12-30,22:10,1,1,0,0
2016-12-31,13:10,1,1,0,0
2016-12-31,18:50,1,0,1,0
2017-01-01,05:00,1,0,1,0
2017-01-02,14:40,1,1,0,0
2017-01-02,17:30,1,1,0,0
2017-01-02,18:30,2,1,0,0
2017-01-02,18:40,1,1,0,0
2017-01-02,23:00,1,1,0,0
2017-01-02,23:40,1,1,0,0
2017-01-03,12:30,1,1,0,0
2017-01-03,12:40,1,1,0,0
2017-01-03,12:50,1,1,0,0
2017-01-03,15:00,2,1,0,0
2017-01-03,17:00,1,0,1,0
2017-01-03,17:20,1,1,0,0
2017-01-03,18:40,1,0,1,0
2017-01-03,23:50,1,1,0,0
2017-01-04,01:10,1,1,0,0
2017-01-04,12:20,1,1,0,0
2017-01-04,13:10,1,1,0,0
2017-01-04,13:20,1,1,0,0
2017-01-04,13:30,1,1,0,0
2017-01-04,13:50,1,1,0,0
2017-01-04,14:00,1,1,0,0
2017-01-04,14:20,1,1,0,0
2017-01-04,18:50,1,0,0,1
2017-01-05,11:50,1,1,0,0
2017-01-05,12:00,2,1,0,0
2017-01-05,13:20,1,1,0,0
2017-01-05,13:40,1,1,0,0
2017-01-05,18:10,1,1,0,0
2017-01-06,00:20,1,1,0,0
2017-01-06,00:30,1,1,0,0
2017-01-06,00:40,1,1,0,0
2017-01-06,11:10,1,1,0,0
2017-01-06,11:30,1,1,0,0
2017-01-06,11:40,1,1,0,0
2017-01-06,12:00,1,1,0,0
2017-01-06,12:30,1,1,0,0
2017-01-06,12:40,1,1,0,0
2017-01-06,14:10,1,0,1,0
2017-01-06,16:50,1,0,1,0
2017-01-06,19:30,1,0,0,1
2017-01-07,00:00,1,0,1,0
2017-01-07,03:50,1,1,0,0
2017-01-07,11:50,1,1,0,0
2017-01-07,12:00,1,1,0,0
2017-01-07,15:00,1,1,0,0
2017-01-07,15:10,1,1,0,0
2017-01-07,15:20,1,1,0,0
2017-01-07,23:50,1,1,0,0
2017-01-08,02:00,1,1,0,0
2017-01-08,16:40,1,1,0,0
2017-01-08,18:50,1,1,0,0
2017-01-09,04:00,1,1,0,0
2017-01-09,11:10,1,1,0,0
2017-01-09,11:20,1,1,0,0
2017-01-09,11:30,1,1,0,0
2017-01-09,11:40,1,1,0,0
2017-01-09,14:10,2,1,0,0
2017-01-09,22:30,1,0,1,0
2017-01-10,02:20,1,0,1,0
2017-01-10,15:20,1,0,1,0
2017-01-10,20:50,1,0,1,0
2017-01-10,22:30,1,0,1,0
2017-01-11,01:10,1,1,0,0
2017-01-11,02:00,1,0,1,0
2017-01-11,12:10,1,1,0,0
2017-01-11,12:30,1,1,0,0
2017-01-11,12:40,2,1,0,0
2017-01-12,04:00,1,1,0,0
2017-01-12,12:20,1,1,0,0
2017-01-12,13:50,1,1,0,0
2017-01-12,14:20,1,1,0,0
2017-01-12,17:40,1,0,1,0
2017-01-13,10:40,1,1,0,0
2017-01-13,11:00,1,1,0,0
2017-01-13,11:10,2,1,0,0
2017-01-13,11:20,2,1,0,0
2017-01-13,11:30,1,1,0,0
2017-01-13,17:40,1,0,0,1
2017-01-14,12:50,1,1,0,0
2017-01-14,13:00,1,1,0,0
2017-01-14,13:10,1,1,0,0
2017-01-15,00:20,1,1,0,0
2017-01-15,01:50,1,1,0,0
2017-01-15,13:50,1,1,0,0
2017-01-15,14:00,1,1,0,0
2017-01-15,19:00,1,1,0,0
2017-01-15,20:00,1,1,0,0
2017-01-15,20:10,1,1,0,0
2017-01-15,22:40,1,1,0,0
2017-01-16,00:10,1,1,0,0
2017-01-16,00:20,1,1,0,0
2017-01-16,13:50,1,1,0,0
2017-01-17,01:40,1,1,0,0
